Text
Hummus on Bread for my dinner #classy #dinner #lovemynewpants http://t.co/crILd4pc5f
Fynd ur frysen blev succélunch! Hemtrillade falafel (falaflar?) med en ljummen tomatsallad med cous-cous och vitlöksmajonnäs. #Lunch
Chargrilled poussin with hummus & pomegranate.. #healthy #lunch #savagesalads #delicious http://t.co/5fqiQ8B1Gj
RT @Capital_Cooking: Fattoush salad served alongside moussaka for our lunch @huntigerphoto studio today. #fresh #lunch http://t.co/vkfldNqf…
One large shawarma and a plate full of shawarma rice. A fighter's diet #dinner
Spinach and homemade falafel salad #dinnerporn #foodporn #dinner #iphone #rise #filter http://t.co/VBwCaKr34I
Cheeky little lunch menu from soulfoodproject! The Halloumi wrap is delicious! #lunch #menu #soulfood… http://t.co/ZViLMDtp8Z
Halloumi and chilli salad for lunch #yummy #lunch http://t.co/jS9uYqSteg
Falafel and salad🍃😍 #salad #diet #dinner #vegan #veggie #veganism #vegetable #vegetarian #falafel… http://t.co/F1AdUu2xLk
"1 boiled egg, fresh lettuce, half tomato with hummus dressing #breakfast #fitness #health… http://t.co/mwwd5ucgNa"
"RT @najwamoses: 1 boiled egg, fresh lettuce, half tomato with hummus dressing #breakfast #fitness #health… http://t.co/mwwd5ucgNa"
Here's a closer look inside. Sorry I couldn't help myself. Falafel king. #maoz #lunch #tdbank… http://t.co/IqXDtlxItu
Photo: Here’s a closer look inside. Sorry I couldn’t help myself. Falafel king. #maoz #lunch #tdbank... http://t.co/7hENS3qhbX
Chicken Shawarma Fries and Pop #Lunch I was Starvingg lOl http://t.co/XHE0hXJMvB
#Lunch Lentil Soup & Falafel #inmibellyalready:) http://t.co/U4SfVlYfRE
Greek falafel salad #lunch http://t.co/NLgXza3PcV
"Lamb, hummus and roka salata #bobsandbebs #dinner @ Greeka Kouzina http://t.co/MdFlCbYYRb"
Shawarma for my tummy!! :) yay! #misterkebab #shawarma #lunch 👍🐮😊 http://t.co/xyo6546u1I
#lunch for the day # Shawarma #beefmeat #nomnom #delicious #foodie http://t.co/0fzphvIBYE
Breakfast:  hummus on a toasted everything bagel ~ Yum!  #breakfast #hummus #yummyyumyum
Mansaf time #friday #mansaf #instafamily #lunch #meat #rice #jameed #foodporn #yamiiii #jordan @… http://t.co/hfmKMtBgnQ
RT @FalahAlSughayer: Mansaf time #friday #mansaf #instafamily #lunch #meat #rice #jameed #foodporn #yamiiii #jordan @… http://t.co/hfmKMtBg…
@JoTweetsman will be happy Halloumi was present in my recent @NandosUK demolition! 😍🍴🐔👌👍 #Chicken #Peri #Manchester #Spinningfields #Lunch 🙈
RT @FalahAlSughayer: Mansaf time #friday #mansaf #instafamily #lunch #meat #rice #jameed #foodporn #yamiiii #jordan @… http://t.co/hfmKMtBg…
RT @ryanknowles_: @JoTweetsman will be happy Halloumi was present in my recent @NandosUK demolition! 😍🍴🐔👌👍 #Chicken #Peri #Manchester #Spin…
RT @ryanknowles_: @JoTweetsman will be happy Halloumi was present in my recent @NandosUK demolition! 😍🍴🐔👌👍 #Chicken #Peri #Manchester #Spin…
RT @ryanknowles_: @JoTweetsman will be happy Halloumi was present in my recent @NandosUK demolition! 😍🍴🐔👌👍 #Chicken #Peri #Manchester #Spin…
"Doughy flatbread, fresh herbs, good olive oil - ready for the oven w/side of hummus #Lunch  http://t.co/tijq8EW09l"
"#Lunch today is a Southern, #GlutenFree spin on a Fattoush Salad. What are you having?  http://t.co/ACJvyzLoOB #vegan #veganlunch"
"Middle East falafel baba ghannouj sandwich , apple plum lime club Soda,tomatoes.  #Lunch 3:02pm http://t.co/XUmcGpVVY5"
[VIDEO] Fridays with Chef Sheilla: Falafel Burger http://t.co/ybtGte1hgG #food #breakfast
Muka2 blm mandi nicavalona #aftershopping #dinner #friend #bestie http://t.co/BrK6xyFQ0o
#mandi #rice #lunch #hangover #barsha #dubai #dxb @ Cabrito Mandi كبريتو للمندي http://t.co/x3uyfH8Mnj
RT @Sin_Face: #mandi #rice #lunch #hangover #barsha #dubai #dxb @ Cabrito Mandi كبريتو للمندي http://t.co/x3uyfH8Mnj
"puh, teig fürs ciabatta, zitronenmousse, gefüllte datteln, hummus und muhammara fertig #aechz #ko #food #blogger #lunch"
Falafels!!! #food #yum #lunch #vegetarian @ Falafel King http://t.co/lfYmXzkH2p
Cravin Thai Curry Falafel w/homemade hummus and lettuce wraps!:)#falafel#dinner#nomnom
@writingjwmccabe: Cravin Thai Curry Falafel w/homemade hummus and lettuce wraps!:) #falafel#dinner#nomnomnom
Cravin Thai Curry Falafel w/homemade hummus and lettuce wraps!:)  #falafel#dinner#nomnomnom
“@writingjwmccabe: Cravin Thai Curry Falafel w/homemade hummus and lettuce wraps!:)  #falafel #dinner #nomnomnom”
Canadian mandi #lunch
"andy's hotfries, hummus and sweet tea. #dinner #10pm #nutrition"
"Delicious #dinner of #salad with dates and bleu cheese, plus falafel #quinoa and #veggies! http://t.co/KCnygkrMWL"
Hummus Recipe http://t.co/1zltsU9Xfd  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Sunday special : beef shawarma by sis .. freshly baked pita bread by mama ... #lunch #instafood #foodporn http://t.co/bNESvbqjiR
Hummus Recipe http://t.co/2Rm1IaRiXj  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
RT @MaggieHighway: Hummus Recipe http://t.co/2Rm1IaRiXj  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
RT @MaggieHighway: Hummus Recipe http://t.co/2Rm1IaRiXj  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
RT @LeighannThorpe: Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Hummus Recipe http://t.co/1zltsU9Xfd  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
RT @DebiDavies: Hummus Recipe http://t.co/1zltsU9Xfd  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Hummus Recipe http://t.co/1zltsU9Xfd  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Hummus Recipe http://t.co/2Rm1IaRiXj  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
Homemade falafel #lunch #instafood #nofilter #thanx #jamie :D http://t.co/aJlWkab3g4
"Onion rings, chips, burgers and halloumi #fatties #gbk #lunch"
"@MeganRowlands18: Onion rings, chips, burgers and halloumi #fatties #gbk #lunch @ConorCamp"
"Delicious Omega 3 fix @LPQUK #wimbledon Avocado, White Bean & Lemon Hummus Tartine #lunch http://t.co/695XXQwT8Y"
falafel place? #sunday #breakfast
RT @kellycattani: falafel place? #sunday #breakfast
Hummus and roasted vegetable panini #veggie #london #lunch #delicious http://t.co/f0kEfCd96L
Hummus Recipe http://t.co/1zltsU9Xfd  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch
